,layout,page,text,x0,x1,y0,y1,inv_page
9948,"<LTTextLineHorizontal 705.541,315.455,723.544,327.286 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,315.455136,327.286392,28
9949,"<LTTextLineHorizontal 705.542,303.455,723.544,315.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,303.455136,315.286392,28
9950,"<LTTextLineHorizontal 705.542,291.455,723.544,303.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,291.455136,303.286392,28
9951,"<LTTextLineHorizontal 705.542,279.455,723.544,291.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,279.455136,291.286392,28
9952,"<LTTextLineHorizontal 705.542,267.455,723.544,279.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,267.455136,279.286392,28
9953,"<LTTextLineHorizontal 705.542,255.455,723.544,267.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,255.45513599999998,267.286392,28
9954,"<LTTextLineHorizontal 705.542,243.455,723.544,255.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,243.45513599999998,255.28639199999998,28
9955,"<LTTextLineHorizontal 705.542,231.455,723.544,243.286 '9849\n'>",27,"9849
",705.54161,723.5442075999999,231.45513599999998,243.28639199999998,28
9956,"<LTTextLineHorizontal 705.541,219.455,723.544,231.286 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,219.45513599999998,231.28639199999998,28
9957,"<LTTextLineHorizontal 705.542,207.455,723.544,219.286 '9849\n'>",27,"9849
",705.5418092,723.5444067999999,207.45513599999998,219.28639199999998,28
9958,"<LTTextLineHorizontal 705.542,195.395,723.544,207.226 '9849\n'>",27,"9849
",705.54161,723.5442075999999,195.39513599999998,207.22639199999998,28
9959,"<LTTextLineHorizontal 705.542,183.395,723.544,195.226 '9849\n'>",27,"9849
",705.541622,723.5442195999999,183.39513599999998,195.22639199999998,28
9960,"<LTTextLineHorizontal 705.542,171.395,723.544,183.226 '9849\n'>",27,"9849
",705.54161,723.5442075999999,171.39513599999998,183.22639199999998,28
9961,"<LTTextLineHorizontal 705.542,159.395,723.544,171.226 '9849\n'>",27,"9849
",705.54161,723.5442075999999,159.39513599999998,171.22639199999998,28
9962,"<LTTextLineHorizontal 705.542,147.395,723.544,159.226 '9849\n'>",27,"9849
",705.54161,723.5442075999999,147.39513599999998,159.22639199999998,28
9963,"<LTTextLineHorizontal 705.541,135.395,723.544,147.226 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,135.39513599999998,147.22639199999998,28
9964,"<LTTextLineHorizontal 705.542,123.395,723.544,135.226 '9849\n'>",27,"9849
",705.54161,723.5442075999999,123.39513599999998,135.22639199999998,28
9965,"<LTTextLineHorizontal 705.542,111.395,723.544,123.226 '9849\n'>",27,"9849
",705.5418092,723.5444067999999,111.39523600000001,123.22649200000001,28
9966,"<LTTextLineHorizontal 705.541,99.395,723.544,111.226 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,99.39523600000001,111.22649200000001,28
9967,"<LTTextLineHorizontal 705.541,87.395,723.544,99.226 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,87.39523600000001,99.22649200000001,28
9968,"<LTTextLineHorizontal 705.541,75.395,723.544,87.226 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,75.39513600000004,87.22639200000003,28
9969,"<LTTextLineHorizontal 705.542,63.335,723.544,75.166 '9849\n'>",27,"9849
",705.54161,723.5442075999999,63.33513599999997,75.16639199999997,28
9970,"<LTTextLineHorizontal 705.541,51.335,723.544,63.166 '9849\n'>",27,"9849
",705.5414228,723.5440203999999,51.33513599999997,63.16639199999997,28
9971,"<LTTextLineHorizontal 705.542,39.335,723.544,51.166 '9849\n'>",27,"9849
",705.54161,723.5442075999999,39.33513599999997,51.16639199999997,28
9972,"<LTTextLineHorizontal 705.542,27.335,723.544,39.166 '9849\n'>",27,"9849
",705.54161,723.5442075999999,27.335135999999974,39.16639199999997,28
10260,"<LTTextLineHorizontal 705.541,555.575,723.544,567.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,555.5751359999999,567.406392,27
10261,"<LTTextLineHorizontal 705.542,543.575,723.544,555.406 '9849\n'>",28,"9849
",705.54161,723.5442075999999,543.5751359999999,555.406392,27
10262,"<LTTextLineHorizontal 705.541,531.575,723.544,543.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,531.5751359999999,543.406392,27
10263,"<LTTextLineHorizontal 705.541,519.575,723.544,531.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,519.5751359999999,531.406392,27
10264,"<LTTextLineHorizontal 705.541,507.575,723.544,519.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,507.575136,519.406392,27
10265,"<LTTextLineHorizontal 705.542,495.575,723.544,507.406 '9849\n'>",28,"9849
",705.54161,723.5442075999999,495.575136,507.406392,27
10266,"<LTTextLineHorizontal 705.541,483.575,723.544,495.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,483.575136,495.406392,27
10267,"<LTTextLineHorizontal 705.542,471.575,723.544,483.406 '9849\n'>",28,"9849
",705.5418092,723.5444067999999,471.575136,483.406392,27
10268,"<LTTextLineHorizontal 705.541,459.575,723.544,471.406 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,459.575136,471.406392,27
10269,"<LTTextLineHorizontal 705.542,447.515,723.544,459.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,447.51513600000004,459.34639200000004,27
10270,"<LTTextLineHorizontal 705.542,435.515,723.544,447.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,435.51513600000004,447.34639200000004,27
10271,"<LTTextLineHorizontal 705.541,423.515,723.544,435.346 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,423.51513600000004,435.34639200000004,27
10272,"<LTTextLineHorizontal 705.542,411.515,723.544,423.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,411.51513600000004,423.34639200000004,27
10273,"<LTTextLineHorizontal 705.542,399.515,723.544,411.346 '9849\n'>",28,"9849
",705.5418092,723.5444067999999,399.51513600000004,411.34639200000004,27
10274,"<LTTextLineHorizontal 705.542,387.515,723.544,399.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,387.51513600000004,399.34639200000004,27
10275,"<LTTextLineHorizontal 705.542,375.515,723.544,387.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,375.51513600000004,387.34639200000004,27
10276,"<LTTextLineHorizontal 705.541,363.515,723.544,375.346 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,363.51513600000004,375.34639200000004,27
10277,"<LTTextLineHorizontal 705.542,351.515,723.544,363.346 '9849\n'>",28,"9849
",705.54161,723.5442075999999,351.515136,363.346392,27
10278,"<LTTextLineHorizontal 705.541,339.515,723.544,351.346 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,339.515136,351.346392,27
10279,"<LTTextLineHorizontal 705.542,327.455,723.544,339.286 '9849\n'>",28,"9849
",705.54161,723.5442075999999,327.455136,339.286392,27
10280,"<LTTextLineHorizontal 705.542,315.455,723.544,327.286 '9849\n'>",28,"9849
",705.5418092,723.5444067999999,315.455136,327.286392,27
10281,"<LTTextLineHorizontal 705.541,303.455,723.544,315.286 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,303.455136,315.286392,27
10282,"<LTTextLineHorizontal 705.542,291.455,723.544,303.286 '9849\n'>",28,"9849
",705.54161,723.5442075999999,291.455136,303.286392,27
10283,"<LTTextLineHorizontal 705.542,279.455,723.544,291.286 '9849\n'>",28,"9849
",705.54161,723.5442075999999,279.455136,291.286392,27
10284,"<LTTextLineHorizontal 705.541,267.455,723.544,279.286 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,267.455136,279.286392,27
10285,"<LTTextLineHorizontal 705.542,255.455,723.544,267.286 '9849\n'>",28,"9849
",705.54161,723.5442075999999,255.45513599999998,267.286392,27
10286,"<LTTextLineHorizontal 705.541,243.455,723.544,255.286 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,243.45513599999998,255.28639199999998,27
10287,"<LTTextLineHorizontal 705.542,231.455,723.544,243.286 '9849\n'>",28,"9849
",705.5418092,723.5444067999999,231.45513599999998,243.28639199999998,27
10288,"<LTTextLineHorizontal 705.541,219.455,723.544,231.286 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,219.45513599999998,231.28639199999998,27
10289,"<LTTextLineHorizontal 705.541,207.455,723.544,219.286 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,207.45513599999998,219.28639199999998,27
10290,"<LTTextLineHorizontal 705.542,195.395,723.544,207.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,195.39513599999998,207.22639199999998,27
10291,"<LTTextLineHorizontal 705.541,183.395,723.544,195.226 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,183.39513599999998,195.22639199999998,27
10292,"<LTTextLineHorizontal 705.542,171.395,723.544,183.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,171.39513599999998,183.22639199999998,27
10293,"<LTTextLineHorizontal 705.542,159.395,723.544,171.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,159.39513599999998,171.22639199999998,27
10294,"<LTTextLineHorizontal 705.541,147.395,723.544,159.226 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,147.39513599999998,159.22639199999998,27
10295,"<LTTextLineHorizontal 705.542,135.395,723.544,147.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,135.39513599999998,147.22639199999998,27
10296,"<LTTextLineHorizontal 705.541,123.395,723.544,135.226 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,123.39513599999998,135.22639199999998,27
10297,"<LTTextLineHorizontal 705.542,111.395,723.544,123.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,111.39523600000001,123.22649200000001,27
10298,"<LTTextLineHorizontal 705.541,99.395,723.544,111.226 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,99.39523600000001,111.22649200000001,27
10299,"<LTTextLineHorizontal 705.542,87.395,723.544,99.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,87.39523600000001,99.22649200000001,27
10300,"<LTTextLineHorizontal 705.542,75.395,723.544,87.226 '9849\n'>",28,"9849
",705.54161,723.5442075999999,75.39513600000004,87.22639200000003,27
10301,"<LTTextLineHorizontal 705.542,63.335,723.544,75.166 '9849\n'>",28,"9849
",705.5418092,723.5444067999999,63.33513599999997,75.16639199999997,27
10302,"<LTTextLineHorizontal 705.542,51.335,723.544,63.166 '9849\n'>",28,"9849
",705.541622,723.5442195999999,51.33513599999997,63.16639199999997,27
10303,"<LTTextLineHorizontal 705.542,39.335,723.544,51.166 '9849\n'>",28,"9849
",705.54161,723.5442075999999,39.33513599999997,51.16639199999997,27
10304,"<LTTextLineHorizontal 705.541,27.335,723.544,39.166 '9849\n'>",28,"9849
",705.5414228,723.5440203999999,27.335135999999974,39.16639199999997,27
10448,"<LTTextLineHorizontal 705.542,555.575,723.544,567.406 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,555.5751359999999,567.406392,26
10449,"<LTTextLineHorizontal 705.542,543.575,723.544,555.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,543.5751359999999,555.406392,26
10450,"<LTTextLineHorizontal 705.542,531.575,723.544,543.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,531.5751359999999,543.406392,26
10451,"<LTTextLineHorizontal 705.542,519.575,723.544,531.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,519.5751359999999,531.406392,26
10452,"<LTTextLineHorizontal 705.542,507.575,723.544,519.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,507.575136,519.406392,26
10453,"<LTTextLineHorizontal 705.542,495.575,723.544,507.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,495.575136,507.406392,26
10454,"<LTTextLineHorizontal 705.541,483.575,723.544,495.406 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,483.575136,495.406392,26
10455,"<LTTextLineHorizontal 705.542,471.575,723.544,483.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,471.575136,483.406392,26
10456,"<LTTextLineHorizontal 705.542,459.575,723.544,471.406 '9849\n'>",29,"9849
",705.54161,723.5442075999999,459.575136,471.406392,26
10457,"<LTTextLineHorizontal 705.541,447.515,723.544,459.346 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,447.51513600000004,459.34639200000004,26
10458,"<LTTextLineHorizontal 705.542,435.515,723.544,447.346 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,435.51513600000004,447.34639200000004,26
10459,"<LTTextLineHorizontal 705.542,423.515,723.544,435.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,423.51513600000004,435.34639200000004,26
10460,"<LTTextLineHorizontal 705.542,411.515,723.544,423.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,411.51513600000004,423.34639200000004,26
10461,"<LTTextLineHorizontal 705.542,399.515,723.544,411.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,399.51513600000004,411.34639200000004,26
10462,"<LTTextLineHorizontal 705.542,387.515,723.544,399.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,387.51513600000004,399.34639200000004,26
10463,"<LTTextLineHorizontal 705.542,375.515,723.544,387.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,375.51513600000004,387.34639200000004,26
10464,"<LTTextLineHorizontal 705.542,363.515,723.544,375.346 '9849\n'>",29,"9849
",705.541622,723.5442195999999,363.51513600000004,375.34639200000004,26
10465,"<LTTextLineHorizontal 705.542,351.515,723.544,363.346 '9849\n'>",29,"9849
",705.54161,723.5442075999999,351.515136,363.346392,26
10466,"<LTTextLineHorizontal 705.542,339.515,723.544,351.346 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,339.515136,351.346392,26
10467,"<LTTextLineHorizontal 705.542,327.455,723.544,339.286 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,327.455136,339.286392,26
10468,"<LTTextLineHorizontal 705.541,315.455,723.544,327.286 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,315.455136,327.286392,26
10469,"<LTTextLineHorizontal 705.542,303.455,723.544,315.286 '9849\n'>",29,"9849
",705.54161,723.5442075999999,303.455136,315.286392,26
10470,"<LTTextLineHorizontal 705.541,291.455,723.544,303.286 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,291.455136,303.286392,26
10471,"<LTTextLineHorizontal 705.542,279.455,723.544,291.286 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,279.455136,291.286392,26
10472,"<LTTextLineHorizontal 705.541,267.455,723.544,279.286 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,267.455136,279.286392,26
10473,"<LTTextLineHorizontal 705.542,255.455,723.544,267.286 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,255.45513599999998,267.286392,26
10474,"<LTTextLineHorizontal 705.542,243.455,723.544,255.286 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,243.45513599999998,255.28639199999998,26
10475,"<LTTextLineHorizontal 705.542,231.455,723.544,243.286 '9849\n'>",29,"9849
",705.54161,723.5442075999999,231.45513599999998,243.28639199999998,26
10476,"<LTTextLineHorizontal 705.542,219.455,723.544,231.286 '9849\n'>",29,"9849
",705.54161,723.5442075999999,219.45513599999998,231.28639199999998,26
10477,"<LTTextLineHorizontal 705.542,207.455,723.544,219.286 '9849\n'>",29,"9849
",705.54161,723.5442075999999,207.45513599999998,219.28639199999998,26
10478,"<LTTextLineHorizontal 705.542,195.395,723.544,207.226 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,195.39513599999998,207.22639199999998,26
10479,"<LTTextLineHorizontal 705.542,183.395,723.544,195.226 '9849\n'>",29,"9849
",705.5418092,723.5444067999999,183.39513599999998,195.22639199999998,26
10480,"<LTTextLineHorizontal 705.541,171.395,723.544,183.226 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,171.39513599999998,183.22639199999998,26
10481,"<LTTextLineHorizontal 705.542,159.395,723.544,171.226 '9849\n'>",29,"9849
",705.541622,723.5442195999999,159.39513599999998,171.22639199999998,26
10482,"<LTTextLineHorizontal 705.541,147.395,723.544,159.226 '9849\n'>",29,"9849
",705.5414228,723.5440203999999,147.39513599999998,159.22639199999998,26
10593,"<LTTextLineHorizontal 39.720,136.491,143.438,147.584 'gi|4502067|ref|NP_001624.1\n'>",29,"gi|4502067|ref|NP_001624.1
",39.72,143.4375471900001,136.4912193,147.5843475,26
10483,"<LTTextLineHorizontal 712.261,123.395,716.763,135.226 '2\n'>",29,"2
",712.2612952,716.7632951999999,123.39513599999998,135.22639199999998,26
10607,"<LTTextLineHorizontal 39.720,112.431,143.438,123.524 'gi|4502091|ref|NP_001139.1\n'>",29,"gi|4502091|ref|NP_001139.1
",39.72,143.4375471900001,112.43131929999998,123.52444749999998,26
10486,"<LTTextLineHorizontal 712.261,99.395,716.763,111.226 '2\n'>",29,"2
",712.2612952,716.7632951999999,99.39523600000001,111.22649200000001,26
10487,"<LTTextLineHorizontal 712.261,87.395,716.763,99.226 '2\n'>",29,"2
",712.2612952,716.7632951999999,87.39523600000001,99.22649200000001,26
10624,"<LTTextLineHorizontal 39.720,76.431,143.438,87.524 'gi|4502149|ref|NP_001634.1\n'>",29,"gi|4502149|ref|NP_001634.1
",39.72,143.4375471900001,76.43131929999998,87.52444749999998,26
10489,"<LTTextLineHorizontal 707.761,63.335,721.263,75.166 '144\n'>",29,"144
",707.761096,721.2634943999999,63.33513599999997,75.16639199999997,26
10490,"<LTTextLineHorizontal 707.761,51.335,721.263,63.166 '144\n'>",29,"144
",707.761096,721.2634943999999,51.33513599999997,63.16639199999997,26
10491,"<LTTextLineHorizontal 707.761,39.335,721.263,51.166 '144\n'>",29,"144
",707.761096,721.2634943999999,39.33513599999997,51.16639199999997,26
10492,"<LTTextLineHorizontal 707.762,27.335,721.264,39.166 '144\n'>",29,"144
",707.7618092,721.2642076,27.335135999999974,39.16639199999997,26
10933,"<LTTextLineHorizontal 707.761,555.575,721.263,567.406 '144\n'>",30,"144
",707.761096,721.2634943999999,555.5751359999999,567.406392,25
10934,"<LTTextLineHorizontal 707.761,543.575,721.263,555.406 '144\n'>",30,"144
",707.761096,721.2634943999999,543.5751359999999,555.406392,25
10935,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '144\n'>",30,"144
",707.761096,721.2634943999999,531.5751359999999,543.406392,25
10936,"<LTTextLineHorizontal 707.762,519.575,721.264,531.406 '144\n'>",30,"144
",707.7618092,721.2642076,519.5751359999999,531.406392,25
10937,"<LTTextLineHorizontal 707.761,507.575,721.263,519.406 '144\n'>",30,"144
",707.761096,721.2634943999999,507.575136,519.406392,25
10938,"<LTTextLineHorizontal 707.761,495.575,721.263,507.406 '144\n'>",30,"144
",707.761096,721.2634943999999,495.575136,507.406392,25
10939,"<LTTextLineHorizontal 707.762,483.575,721.264,495.406 '144\n'>",30,"144
",707.7618092,721.2642076,483.575136,495.406392,25
10940,"<LTTextLineHorizontal 707.762,471.575,721.264,483.406 '144\n'>",30,"144
",707.7618092,721.2642076,471.575136,483.406392,25
10941,"<LTTextLineHorizontal 707.761,459.575,721.263,471.406 '144\n'>",30,"144
",707.761096,721.2634943999999,459.575136,471.406392,25
10942,"<LTTextLineHorizontal 707.762,447.515,721.264,459.346 '144\n'>",30,"144
",707.7618092,721.2642076,447.51513600000004,459.34639200000004,25
10943,"<LTTextLineHorizontal 707.762,435.515,721.264,447.346 '144\n'>",30,"144
",707.7618092,721.2642076,435.51513600000004,447.34639200000004,25
10944,"<LTTextLineHorizontal 707.762,423.515,721.264,435.346 '144\n'>",30,"144
",707.7618092,721.2642076,423.51513600000004,435.34639200000004,25
10738,"<LTTextLineHorizontal 39.720,412.611,143.438,423.704 'gi|4502153|ref|NP_000375.1\n'>",30,"gi|4502153|ref|NP_000375.1
",39.72,143.4375471900001,412.6112193,423.70434750000004,25
10946,"<LTTextLineHorizontal 707.761,399.515,721.263,411.346 '243\n'>",30,"243
",707.761096,721.2634943999999,399.51513600000004,411.34639200000004,25
10947,"<LTTextLineHorizontal 707.761,387.515,721.263,399.346 '243\n'>",30,"243
",707.761096,721.2634943999999,387.51513600000004,399.34639200000004,25
10948,"<LTTextLineHorizontal 707.761,375.515,721.263,387.346 '243\n'>",30,"243
",707.761096,721.2634943999999,375.51513600000004,387.34639200000004,25
10949,"<LTTextLineHorizontal 707.761,363.515,721.263,375.346 '243\n'>",30,"243
",707.761096,721.2634943999999,363.51513600000004,375.34639200000004,25
10950,"<LTTextLineHorizontal 707.761,351.515,721.263,363.346 '243\n'>",30,"243
",707.761096,721.2634943999999,351.515136,363.346392,25
10951,"<LTTextLineHorizontal 707.761,339.515,721.263,351.346 '243\n'>",30,"243
",707.761096,721.2634943999999,339.515136,351.346392,25
10952,"<LTTextLineHorizontal 707.761,327.455,721.263,339.286 '243\n'>",30,"243
",707.761096,721.2634943999999,327.455136,339.286392,25
10953,"<LTTextLineHorizontal 707.761,315.455,721.263,327.286 '243\n'>",30,"243
",707.761096,721.2634943999999,315.455136,327.286392,25
10954,"<LTTextLineHorizontal 707.761,303.455,721.263,315.286 '243\n'>",30,"243
",707.761096,721.2634943999999,303.455136,315.286392,25
10955,"<LTTextLineHorizontal 707.762,291.455,721.264,303.286 '243\n'>",30,"243
",707.7618092,721.2642076,291.455136,303.286392,25
10956,"<LTTextLineHorizontal 707.761,279.455,721.263,291.286 '243\n'>",30,"243
",707.761096,721.2634943999999,279.455136,291.286392,25
10957,"<LTTextLineHorizontal 707.761,267.455,721.263,279.286 '243\n'>",30,"243
",707.761096,721.2634943999999,267.455136,279.286392,25
10958,"<LTTextLineHorizontal 707.761,255.455,721.263,267.286 '243\n'>",30,"243
",707.761096,721.2634943999999,255.45513599999998,267.286392,25
10959,"<LTTextLineHorizontal 707.761,243.455,721.263,255.286 '243\n'>",30,"243
",707.761096,721.2634943999999,243.45513599999998,255.28639199999998,25
10960,"<LTTextLineHorizontal 707.761,231.455,721.263,243.286 '243\n'>",30,"243
",707.761096,721.2634943999999,231.45513599999998,243.28639199999998,25
10961,"<LTTextLineHorizontal 707.761,219.455,721.263,231.286 '243\n'>",30,"243
",707.761096,721.2634943999999,219.45513599999998,231.28639199999998,25
10962,"<LTTextLineHorizontal 707.761,207.455,721.263,219.286 '243\n'>",30,"243
",707.761096,721.2634943999999,207.45513599999998,219.28639199999998,25
10963,"<LTTextLineHorizontal 707.761,195.395,721.263,207.226 '243\n'>",30,"243
",707.761096,721.2634943999999,195.39513599999998,207.22639199999998,25
10964,"<LTTextLineHorizontal 707.761,183.395,721.263,195.226 '243\n'>",30,"243
",707.761096,721.2634943999999,183.39513599999998,195.22639199999998,25
10965,"<LTTextLineHorizontal 707.761,171.395,721.263,183.226 '243\n'>",30,"243
",707.761096,721.2634943999999,171.39513599999998,183.22639199999998,25
10966,"<LTTextLineHorizontal 707.761,159.395,721.263,171.226 '243\n'>",30,"243
",707.761096,721.2634943999999,159.39513599999998,171.22639199999998,25
10967,"<LTTextLineHorizontal 707.761,147.395,721.263,159.226 '243\n'>",30,"243
",707.761096,721.2634943999999,147.39513599999998,159.22639199999998,25
10968,"<LTTextLineHorizontal 707.761,135.395,721.263,147.226 '243\n'>",30,"243
",707.761096,721.2634943999999,135.39513599999998,147.22639199999998,25
10969,"<LTTextLineHorizontal 707.761,123.395,721.263,135.226 '243\n'>",30,"243
",707.761096,721.2634943999999,123.39513599999998,135.22639199999998,25
10970,"<LTTextLineHorizontal 707.761,111.395,721.263,123.226 '243\n'>",30,"243
",707.761096,721.2634943999999,111.39523600000001,123.22649200000001,25
10971,"<LTTextLineHorizontal 707.761,99.395,721.263,111.226 '243\n'>",30,"243
",707.761096,721.2634943999999,99.39523600000001,111.22649200000001,25
10972,"<LTTextLineHorizontal 707.761,87.395,721.263,99.226 '243\n'>",30,"243
",707.761096,721.2634943999999,87.39523600000001,99.22649200000001,25
10973,"<LTTextLineHorizontal 707.762,75.395,721.264,87.226 '243\n'>",30,"243
",707.7618092,721.2642076,75.39513600000004,87.22639200000003,25
10974,"<LTTextLineHorizontal 707.761,63.335,721.263,75.166 '243\n'>",30,"243
",707.761096,721.2634943999999,63.33513599999997,75.16639199999997,25
10975,"<LTTextLineHorizontal 707.761,51.335,721.263,63.166 '243\n'>",30,"243
",707.761096,721.2634943999999,51.33513599999997,63.16639199999997,25
10976,"<LTTextLineHorizontal 707.761,39.335,721.263,51.166 '243\n'>",30,"243
",707.761096,721.2634943999999,39.33513599999997,51.16639199999997,25
10977,"<LTTextLineHorizontal 707.761,27.335,721.263,39.166 '243\n'>",30,"243
",707.761096,721.2634943999999,27.335135999999974,39.16639199999997,25
11263,"<LTTextLineHorizontal 707.761,555.575,721.263,567.406 '243\n'>",31,"243
",707.761096,721.2634943999999,555.5751359999999,567.406392,24
11264,"<LTTextLineHorizontal 707.761,543.575,721.263,555.406 '243\n'>",31,"243
",707.761096,721.2634943999999,543.5751359999999,555.406392,24
11265,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '243\n'>",31,"243
",707.761096,721.2634943999999,531.5751359999999,543.406392,24
11266,"<LTTextLineHorizontal 707.761,519.575,721.263,531.406 '243\n'>",31,"243
",707.761096,721.2634943999999,519.5751359999999,531.406392,24
11267,"<LTTextLineHorizontal 707.762,507.575,721.264,519.406 '243\n'>",31,"243
",707.7618092,721.2642076,507.575136,519.406392,24
11268,"<LTTextLineHorizontal 707.761,495.575,721.263,507.406 '243\n'>",31,"243
",707.761096,721.2634943999999,495.575136,507.406392,24
11269,"<LTTextLineHorizontal 707.761,483.575,721.263,495.406 '243\n'>",31,"243
",707.761096,721.2634943999999,483.575136,495.406392,24
11270,"<LTTextLineHorizontal 707.761,471.575,721.263,483.406 '243\n'>",31,"243
",707.761096,721.2634943999999,471.575136,483.406392,24
11271,"<LTTextLineHorizontal 707.761,459.575,721.263,471.406 '243\n'>",31,"243
",707.761096,721.2634943999999,459.575136,471.406392,24
11272,"<LTTextLineHorizontal 707.761,447.515,721.263,459.346 '243\n'>",31,"243
",707.761096,721.2634943999999,447.51513600000004,459.34639200000004,24
11273,"<LTTextLineHorizontal 707.761,435.515,721.263,447.346 '243\n'>",31,"243
",707.761096,721.2634943999999,435.51513600000004,447.34639200000004,24
11274,"<LTTextLineHorizontal 707.761,423.515,721.263,435.346 '243\n'>",31,"243
",707.761096,721.2634943999999,423.51513600000004,435.34639200000004,24
11275,"<LTTextLineHorizontal 707.761,411.515,721.263,423.346 '243\n'>",31,"243
",707.761096,721.2634943999999,411.51513600000004,423.34639200000004,24
11276,"<LTTextLineHorizontal 707.761,399.515,721.263,411.346 '243\n'>",31,"243
",707.761096,721.2634943999999,399.51513600000004,411.34639200000004,24
11277,"<LTTextLineHorizontal 707.761,387.515,721.263,399.346 '243\n'>",31,"243
",707.761096,721.2634943999999,387.51513600000004,399.34639200000004,24
11278,"<LTTextLineHorizontal 707.761,375.515,721.263,387.346 '243\n'>",31,"243
",707.761096,721.2634943999999,375.51513600000004,387.34639200000004,24
11279,"<LTTextLineHorizontal 707.761,363.515,721.263,375.346 '243\n'>",31,"243
",707.761096,721.2634943999999,363.51513600000004,375.34639200000004,24
11280,"<LTTextLineHorizontal 707.761,351.515,721.263,363.346 '243\n'>",31,"243
",707.761096,721.2634943999999,351.515136,363.346392,24
11281,"<LTTextLineHorizontal 707.762,339.515,721.264,351.346 '243\n'>",31,"243
",707.7618092,721.2642076,339.515136,351.346392,24
11282,"<LTTextLineHorizontal 707.761,327.455,721.263,339.286 '243\n'>",31,"243
",707.761096,721.2634943999999,327.455136,339.286392,24
11283,"<LTTextLineHorizontal 707.761,315.455,721.263,327.286 '243\n'>",31,"243
",707.761096,721.2634943999999,315.455136,327.286392,24
